"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT08"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-13","1.12","0.00",,"45","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-14",,"0.00",,"63","34",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-15",,"0.00",,"63","34",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-16","2.91","0.00",,"39","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-17","1.79","0.00",,"42","26",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-18","1.79","0.00",,"41","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-19","1.12","0.00",,"41","24",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-20","0.89","0.00",,"42","24",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-21","1.34","0.00",,"39","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-22","0.89","0.00",,"39","25","    1",,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-23","2.24","0.00",,"47","34",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-24","7.61","0.00",,"55","40",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-25","5.82","0.00",,"53","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-26","9.62","0.00",,"51","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-27","5.82","0.00",,"49","32",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-28","6.26","0.03",,"44","33","    1",,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-29","2.91","0.00",,"43","34","    1",,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-30","3.58","0.00",,"48","33",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2021-12-31","8.72","0.00",,"55","36",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-01","8.95","0.00",,"36","24",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-02","2.24","0.00",,"36","19",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-03","1.12","0.00",,"37","20",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-04","1.79","0.00",,"43","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-05","2.46","0.00",,"51","28",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-06","2.91","0.00",,"54","34",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-07","2.68","0.00",,"54","32",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-08","4.03","0.00",,"58","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-09","2.68","0.00",,"49","30",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-10","1.79","0.00",,"47","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-11","1.57","0.00",,"46","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-12","2.68","0.00",,"48","26",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-13","0.89","0.00",,"49","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-14","2.46","0.00",,"56","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-15","3.36","0.00",,"50","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-16","1.57","0.00",,"47","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-17","1.57","0.00",,"43","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-18","0.67","0.00",,"38","28",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-19",,"0.00",,,,,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-20",,"0.00",,,,,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-21","2.01","0.00",,"40","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-22","4.47","0.00",,"51","32",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-23","2.91","0.00",,"53","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-24","1.57","0.00",,"52","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-25","3.80","0.00",,"49","30",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-26","2.68","0.00",,"46","28",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-27","5.14","0.00",,"50","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-28","2.01","0.00",,"46","24",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-29","3.13","0.00",,"46","23",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-30","1.79","0.00",,"51","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-01-31","2.24","0.00",,"51","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-01","4.47","0.00",,"49","35",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-02","11.63","0.00",,"40","26",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-03","3.58","0.00",,"38","18",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-04","2.68","0.00",,"43","20",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-05","1.79","0.00",,"45","20",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-06","3.80","0.00",,"51","24",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-07","2.24","0.00",,"52","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-08","2.01","0.00",,"55","27",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-09","2.01","0.00",,"56","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-10","3.58","0.00",,"60","34",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-11","3.58","0.00",,"64","35",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-12","3.58","0.00",,"56","36",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-13","3.80","0.00",,"57","30",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-14","2.46","0.00",,"58","31",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-15","4.25","0.00",,"63","36",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-16","5.59","0.00",,"57","38",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-17","4.92","0.00",,"51","35",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-18","2.46","0.00",,"55","31",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-19","2.91","0.00",,"58","31",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-20","4.03","0.00",,"63","32",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-21","10.74","0.03",,"60","38",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-22","6.04","0.03",,"45","33","    1","    1",,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-23","5.82","0.13",,"43","31","    1","    1",,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-24","6.93","0.00",,"42","25",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-25","3.36","0.00",,"46","24",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-26","2.24","0.00",,"45","24",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-27","3.80","0.00",,"50","24",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-02-28","2.01","0.00",,"56","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-01","2.01","0.00",,"62","32",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-02","2.24","0.00",,"69","36",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-03","3.36","0.00",,"66","38",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-04","7.61","0.00",,"61","43",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-05","8.50","0.03",,"56","35","    1",,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-06","6.93","0.00",,"49","31",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-07","7.61","0.00",,"47","34",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-08","3.36","0.00",,"49","27",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-09","6.93","0.00",,"58","31",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-10","6.49","0.09",,"47","32","    1","    1",,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-11","3.58","0.00",,"49","24",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-12","2.46","0.00",,"56","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-13","4.25","0.00",,"64","32",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-14","4.25","0.00",,"59","41",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-15","2.91","0.00",,"66","36",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-16","4.92","0.06",,"60","43",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-17","5.37","0.00",,"59","40",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-18","3.58","0.00",,"65","38",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-19","5.82","0.00",,"67","39",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-20","9.40","0.02",,"64","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-21","10.51","0.00",,"64","39",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-22","8.95","0.00",,"62","43",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-23","4.47","0.00",,"68","38",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-24","3.13","0.00",,"76","42",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-25","5.14","0.00",,"81","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-26","4.70","0.00",,"82","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-27","4.70","0.00",,"82","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-28","9.40","0.00",,"72","50",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-29","7.16","0.02",,"62","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-30","7.61","0.00",,"69","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-03-31","4.25","0.00",,"67","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-01","3.80","0.00",,"71","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-02","4.70","0.00",,"80","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-03","4.92","0.00",,"73","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-04","7.16","0.00",,"77","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-05","11.41","0.00",,"80","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-06","6.71","0.00",,"66","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-07","4.47","0.00",,"70","41",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-08","3.36","0.00",,"76","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-09","8.05","0.00",,"84","49",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-10","6.26","0.00",,"67","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-11","11.18","0.00",,"76","43",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-12","11.41","0.00",,"63","38",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-13","6.04","0.00",,"60","33",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-14","4.47","0.00",,"68","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-15","5.37","0.00",,"77","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-16","9.40","0.00",,"79","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-17","5.59","0.00",,"81","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-18","4.03","0.00",,"84","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-19","8.50","0.00",,"84","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-20","4.70","0.00",,"81","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-21","9.62","0.00",,"85","55",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-22","12.97","0.01",,"67","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-23","7.83","0.00",,"66","44",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-24","4.70","0.00",,"65","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-25","5.59","0.00",,"70","43",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-26","4.25","0.00",,"83","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-27","6.26","0.00",,"83","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-28","9.17","0.00",,"82","59",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-29","8.72","0.00",,"77","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-04-30","5.14","0.00",,"77","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-01","10.07","0.00",,"82","51",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-02","4.92","0.00",,"80","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-03","10.51","0.00",,"73","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-04","6.49","0.00",,"71","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-05","4.03","0.00",,"82","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-06","5.82","0.00",,"93","61",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-07","10.51","0.00",,"91","72",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-08","13.65","0.00",,"84","66",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-09","11.41","0.00",,"78","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-10","10.96","0.00",,"80","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-11","13.65","0.00",,"81","51",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-12","5.14","0.00",,"71","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-13","3.13","0.00",,"81","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-14","4.25","0.00",,"91","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-15","4.70","0.00",,"96","59",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-16","4.92","0.00",,"94","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-17","4.03","0.00",,"93","65",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-18","4.25","0.00",,"91","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-19","9.62","0.00",,"93","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-20","12.30","0.00",,"78","59",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-21","7.61","0.00",,"74","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-22","5.14","0.00",,"85","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-23","7.61","0.00",,"79","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-24","5.37","0.00",,"84","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-25","4.25","0.00",,"88","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-26","4.03","0.00",,"97","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-27","6.04","0.00",,"95","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-28","11.18","0.00",,"92","74",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-29","11.41","0.00",,"81","61",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-30","7.83","0.00",,"75","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-05-31","6.71","0.00",,"80","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-01","4.47","0.00",,"83","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-02","4.47","0.00",,"93","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-03","5.59","0.00",,"92","65",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-04","5.59","0.00",,"91","64",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-05","4.03","0.00",,"94","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-06","5.14","0.00",,"97","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-07","4.70","0.00",,"99","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-08","5.82","0.00",,"100","72",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-09","5.14","0.00",,"101","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-10","6.04","0.00",,"103","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-11","6.26","0.00",,"104","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-12","8.05","0.00",,"101","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-13","11.41","0.00",,"95","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-14","8.28","0.00",,"91","64",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-15","4.70","0.00",,"94","63",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-16","5.59","0.00",,"102","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-17","11.86","0.00",,"101","80",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-18","18.34","0.00",,"94","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-19","13.87","0.00",,"89","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-20","5.37","0.00",,"88","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-21","4.92","0.00",,"94","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-22","7.16","0.32",,"90","69",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-23","6.49","0.06",,"94","64",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-24","6.71","0.00",,"91","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-25","4.70","0.22",,"97","71",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-26","7.16","0.00",,"92","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-27","3.80","0.00",,"94","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-28","6.49","0.00",,"100","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-29","8.28",,,"97",,,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-06-30","6.26","0.00",,"95","75",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-01","7.61","0.00",,"98","73",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-02","4.92","0.00",,"98","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-03","7.61","0.00",,"98","78",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-04","8.28","0.00",,"98","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-05","6.26","0.06",,"94","70",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-06","3.58","0.00",,"96","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-07","5.37","0.00",,"98","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-08","5.14","0.00",,"103","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-09","4.70","0.00",,"104","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-10","3.80","0.00",,"103","81",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-11","4.92","0.00",,"105","78",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-12","8.50","0.00",,"104","76",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-13","5.82","0.00",,"100","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-14","6.93","0.00",,"100","79",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-15","3.80","0.00",,"99","75",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-16","5.14","0.00",,"102","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-17","8.50","0.00",,"106","83",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-18","4.70","0.00",,"101","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-19","4.92","0.00",,"101","77",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-20","5.82","0.00",,"103","79",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-21","5.59","0.00",,"107","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-22","3.80","0.00",,"106","79",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-23","6.93","0.00",,"103","82",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-24","6.04","0.02",,"98","75",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-25","5.82","0.00",,,"72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-26","4.25","0.01",,"89","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-27","4.47","0.19",,"89","67","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-28","4.70","0.48",,"85","65","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-29","4.70","0.00",,"91","71",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-30","4.70","0.02",,"88","71",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-07-31","4.25","0.00",,"93","75",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-01","4.92","0.00",,"95","75",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-02","6.04","0.00",,"98","79",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-03","4.47","0.00",,"100","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-04","3.58","0.04",,"101","76",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-05","5.59","0.00",,"95","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-06","5.14","0.00",,"97","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-07","6.04","0.00",,"100","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-08","5.14","0.00",,"100","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-09","7.38","0.02",,"98","76",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-10","5.59","0.05",,"96","72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2022-08-11","4.92","0.00",,"95","72",,,"    1",
